,Unnamed: 0_x,cat,text,total_count_x,book_title_x,count_x,Unnamed: 0_y,total_count_y,book_title_y,supersense_category,count_y,_merge
254,85.0,GPE,Arabia,24.0,the_fairy_mythology_preface,1.0,112,24,popular_tales_from_the_norse,noun.location,4,both
255,86.0,GPE,Arabia,24.0,the_olive_fairy_book,10.0,112,24,popular_tales_from_the_norse,noun.location,4,both
256,87.0,GPE,Arabia,24.0,the_thousand_and_one_nights,1.0,112,24,popular_tales_from_the_norse,noun.location,4,both
257,81.0,GPE,Arabia,24.0,evening_at_home,3.0,113,24,the_fairy_mythology,noun.location,3,both
258,82.0,GPE,Arabia,24.0,fairy_and_folk_tales_of_the_irish_peasantry,3.0,113,24,the_fairy_mythology,noun.location,3,both
259,83.0,GPE,Arabia,24.0,popular_tales_from_the_norse,3.0,113,24,the_fairy_mythology,noun.location,3,both
260,84.0,GPE,Arabia,24.0,the_fairy_mythology,3.0,113,24,the_fairy_mythology,noun.location,3,both
261,85.0,GPE,Arabia,24.0,the_fairy_mythology_preface,1.0,113,24,the_fairy_mythology,noun.location,3,both
262,86.0,GPE,Arabia,24.0,the_olive_fairy_book,10.0,113,24,the_fairy_mythology,noun.location,3,both
263,87.0,GPE,Arabia,24.0,the_thousand_and_one_nights,1.0,113,24,the_fairy_mythology,noun.location,3,both
264,81.0,GPE,Arabia,24.0,evening_at_home,3.0,114,24,the_fairy_mythology_preface,noun.location,1,both
265,82.0,GPE,Arabia,24.0,fairy_and_folk_tales_of_the_irish_peasantry,3.0,114,24,the_fairy_mythology_preface,noun.location,1,both
266,83.0,GPE,Arabia,24.0,popular_tales_from_the_norse,3.0,114,24,the_fairy_mythology_preface,noun.location,1,both
267,84.0,GPE,Arabia,24.0,the_fairy_mythology,3.0,114,24,the_fairy_mythology_preface,noun.location,1,both
268,85.0,GPE,Arabia,24.0,the_fairy_mythology_preface,1.0,114,24,the_fairy_mythology_preface,noun.location,1,both
269,86.0,GPE,Arabia,24.0,the_olive_fairy_book,10.0,114,24,the_fairy_mythology_preface,noun.location,1,both
270,87.0,GPE,Arabia,24.0,the_thousand_and_one_nights,1.0,114,24,the_fairy_mythology_preface,noun.location,1,both
271,81.0,GPE,Arabia,24.0,evening_at_home,3.0,115,24,the_olive_fairy_book,noun.location,10,both
272,82.0,GPE,Arabia,24.0,fairy_and_folk_tales_of_the_irish_peasantry,3.0,115,24,the_olive_fairy_book,noun.location,10,both
273,83.0,GPE,Arabia,24.0,popular_tales_from_the_norse,3.0,115,24,the_olive_fairy_book,noun.location,10,both
274,84.0,GPE,Arabia,24.0,the_fairy_mythology,3.0,115,24,the_olive_fairy_book,noun.location,10,both
275,85.0,GPE,Arabia,24.0,the_fairy_mythology_preface,1.0,115,24,the_olive_fairy_book,noun.location,10,both
276,86.0,GPE,Arabia,24.0,the_olive_fairy_book,10.0,115,24,the_olive_fairy_book,noun.location,10,both
277,87.0,GPE,Arabia,24.0,the_thousand_and_one_nights,1.0,115,24,the_olive_fairy_book,noun.location,10,both
278,81.0,GPE,Arabia,24.0,evening_at_home,3.0,116,24,the_thousand_and_one_nights,noun.location,1,both
279,82.0,GPE,Arabia,24.0,fairy_and_folk_tales_of_the_irish_peasantry,3.0,116,24,the_thousand_and_one_nights,noun.location,1,both
280,83.0,GPE,Arabia,24.0,popular_tales_from_the_norse,3.0,116,24,the_thousand_and_one_nights,noun.location,1,both
281,84.0,GPE,Arabia,24.0,the_fairy_mythology,3.0,116,24,the_thousand_and_one_nights,noun.location,1,both
282,85.0,GPE,Arabia,24.0,the_fairy_mythology_preface,1.0,116,24,the_thousand_and_one_nights,noun.location,1,both
283,86.0,GPE,Arabia,24.0,the_olive_fairy_book,10.0,116,24,the_thousand_and_one_nights,noun.location,1,both
284,87.0,GPE,Arabia,24.0,the_thousand_and_one_nights,1.0,116,24,the_thousand_and_one_nights,noun.location,1,both
285,,,Arabian Nights,,,,117,2,evening_at_home,noun.location,1,right_only
286,,,Arabian Nights,,,,118,2,the_blue_fairy_book,noun.location,1,right_only
287,88.0,GPE,Aragon,1.0,evening_at_home,1.0,119,1,evening_at_home,noun.location,1,both
288,91.0,GPE,Arbury,2.0,evening_at_home,2.0,120,2,evening_at_home,noun.location,2,both
289,,,Arch,,,,121,2,the_orange_fairy_book,noun.location,2,right_only
290,92.0,GPE,Archangel,1.0,evening_at_home,1.0,122,1,evening_at_home,noun.location,1,both
291,,,Archipelago,,,,123,1,evening_at_home,noun.location,1,right_only
292,93.0,GPE,Arcomin,1.0,celtic_fairy_tales,1.0,124,1,celtic_fairy_tales,noun.location,1,both
293,94.0,GPE,Ardennes,1.0,the_fairy_mythology,1.0,125,1,the_fairy_mythology,noun.location,1,both
294,95.0,GPE,Ardfert,1.0,fairy_and_folk_tales_of_the_irish_peasantry,1.0,126,1,fairy_and_folk_tales_of_the_irish_peasantry,noun.location,1,both
295,96.0,GPE,Ardnamurchan,1.0,the_lilac_fairy_book_preface,1.0,127,1,the_lilac_fairy_book_preface,noun.location,1,both
296,,,Arena,,,,128,1,europas_fairy_book,noun.location,1,right_only
297,97.0,GPE,Argentan,1.0,the_fairy_mythology,1.0,129,1,the_fairy_mythology,noun.location,1,both
298,98.0,GPE,Argos,2.0,the_fairy_mythology,2.0,130,1,the_fairy_mythology,noun.location,1,both
299,99.0,GPE,Argouges,3.0,the_fairy_mythology,3.0,131,3,the_fairy_mythology,noun.location,3,both
300,101.0,GPE,Arles,2.0,the_fairy_mythology,2.0,132,2,the_fairy_mythology,noun.location,2,both
301,102.0,GPE,Armagh,1.0,more_celtic_fairy_tales,1.0,133,1,more_celtic_fairy_tales,noun.location,1,both
302,103.0,GPE,Armenia,1.0,evening_at_home,1.0,134,1,evening_at_home,noun.location,1,both
303,104.0,GPE,Armorica,2.0,the_fairy_mythology,2.0,135,2,the_fairy_mythology,noun.location,2,both
304,107.0,GPE,Arthur,3.0,celtic_fairy_tales,2.0,136,1,celtic_fairy_tales,noun.location,1,both
305,108.0,GPE,Arthur,3.0,the_lilac_fairy_book,1.0,136,1,celtic_fairy_tales,noun.location,1,both
306,,,Arthur ’s Court,,,,137,1,the_lilac_fairy_book_preface,noun.location,1,right_only
307,,,Aryan,,,,138,1,the_lilac_fairy_book_preface,noun.location,1,right_only
308,109.0,GPE,Arzshenk,1.0,the_fairy_mythology,1.0,139,1,the_fairy_mythology,noun.location,1,both
309,110.0,GPE,Asgard,4.0,popular_tales_from_the_norse_preface,2.0,140,4,popular_tales_from_the_norse_preface,noun.location,2,both
310,111.0,GPE,Asgard,4.0,the_fairy_mythology,2.0,140,4,popular_tales_from_the_norse_preface,noun.location,2,both
311,110.0,GPE,Asgard,4.0,popular_tales_from_the_norse_preface,2.0,141,4,the_fairy_mythology,noun.location,2,both
312,111.0,GPE,Asgard,4.0,the_fairy_mythology,2.0,141,4,the_fairy_mythology,noun.location,2,both
313,,,Ash Yggdrasil.[99,,,,142,1,the_fairy_mythology,noun.location,1,right_only
314,112.0,GPE,Asia,22.0,evening_at_home,8.0,143,11,evening_at_home,noun.location,1,both
315,113.0,GPE,Asia,22.0,popular_tales_from_the_norse_preface,1.0,143,11,evening_at_home,noun.location,1,both
316,114.0,GPE,Asia,22.0,the_fairy_mythology,2.0,143,11,evening_at_home,noun.location,1,both
317,115.0,GPE,Asia,22.0,the_fairy_mythology_preface,1.0,143,11,evening_at_home,noun.location,1,both
318,116.0,GPE,Asia,22.0,the_green_fairy_book,1.0,143,11,evening_at_home,noun.location,1,both
319,117.0,GPE,Asia,22.0,the_lilac_fairy_book,6.0,143,11,evening_at_home,noun.location,1,both
320,118.0,GPE,Asia,22.0,the_lilac_fairy_book_preface,1.0,143,11,evening_at_home,noun.location,1,both
321,119.0,GPE,Asia,22.0,the_olive_fairy_book,1.0,143,11,evening_at_home,noun.location,1,both
322,120.0,GPE,Asia,22.0,the_orange_fairy_book_preface,1.0,143,11,evening_at_home,noun.location,1,both
323,112.0,GPE,Asia,22.0,evening_at_home,8.0,144,11,popular_tales_from_the_norse_preface,noun.location,1,both
324,113.0,GPE,Asia,22.0,popular_tales_from_the_norse_preface,1.0,144,11,popular_tales_from_the_norse_preface,noun.location,1,both
325,114.0,GPE,Asia,22.0,the_fairy_mythology,2.0,144,11,popular_tales_from_the_norse_preface,noun.location,1,both
326,115.0,GPE,Asia,22.0,the_fairy_mythology_preface,1.0,144,11,popular_tales_from_the_norse_preface,noun.location,1,both
327,116.0,GPE,Asia,22.0,the_green_fairy_book,1.0,144,11,popular_tales_from_the_norse_preface,noun.location,1,both
328,117.0,GPE,Asia,22.0,the_lilac_fairy_book,6.0,144,11,popular_tales_from_the_norse_preface,noun.location,1,both
329,118.0,GPE,Asia,22.0,the_lilac_fairy_book_preface,1.0,144,11,popular_tales_from_the_norse_preface,noun.location,1,both
330,119.0,GPE,Asia,22.0,the_olive_fairy_book,1.0,144,11,popular_tales_from_the_norse_preface,noun.location,1,both
331,120.0,GPE,Asia,22.0,the_orange_fairy_book_preface,1.0,144,11,popular_tales_from_the_norse_preface,noun.location,1,both
332,112.0,GPE,Asia,22.0,evening_at_home,8.0,145,11,the_fairy_mythology,noun.location,1,both
333,113.0,GPE,Asia,22.0,popular_tales_from_the_norse_preface,1.0,145,11,the_fairy_mythology,noun.location,1,both
334,114.0,GPE,Asia,22.0,the_fairy_mythology,2.0,145,11,the_fairy_mythology,noun.location,1,both
335,115.0,GPE,Asia,22.0,the_fairy_mythology_preface,1.0,145,11,the_fairy_mythology,noun.location,1,both
336,116.0,GPE,Asia,22.0,the_green_fairy_book,1.0,145,11,the_fairy_mythology,noun.location,1,both
337,117.0,GPE,Asia,22.0,the_lilac_fairy_book,6.0,145,11,the_fairy_mythology,noun.location,1,both
338,118.0,GPE,Asia,22.0,the_lilac_fairy_book_preface,1.0,145,11,the_fairy_mythology,noun.location,1,both
339,119.0,GPE,Asia,22.0,the_olive_fairy_book,1.0,145,11,the_fairy_mythology,noun.location,1,both
340,120.0,GPE,Asia,22.0,the_orange_fairy_book_preface,1.0,145,11,the_fairy_mythology,noun.location,1,both
341,112.0,GPE,Asia,22.0,evening_at_home,8.0,146,11,the_fairy_mythology_preface,noun.location,1,both
342,113.0,GPE,Asia,22.0,popular_tales_from_the_norse_preface,1.0,146,11,the_fairy_mythology_preface,noun.location,1,both
343,114.0,GPE,Asia,22.0,the_fairy_mythology,2.0,146,11,the_fairy_mythology_preface,noun.location,1,both
344,115.0,GPE,Asia,22.0,the_fairy_mythology_preface,1.0,146,11,the_fairy_mythology_preface,noun.location,1,both
345,116.0,GPE,Asia,22.0,the_green_fairy_book,1.0,146,11,the_fairy_mythology_preface,noun.location,1,both
346,117.0,GPE,Asia,22.0,the_lilac_fairy_book,6.0,146,11,the_fairy_mythology_preface,noun.location,1,both
347,118.0,GPE,Asia,22.0,the_lilac_fairy_book_preface,1.0,146,11,the_fairy_mythology_preface,noun.location,1,both
348,119.0,GPE,Asia,22.0,the_olive_fairy_book,1.0,146,11,the_fairy_mythology_preface,noun.location,1,both
349,120.0,GPE,Asia,22.0,the_orange_fairy_book_preface,1.0,146,11,the_fairy_mythology_preface,noun.location,1,both
350,112.0,GPE,Asia,22.0,evening_at_home,8.0,147,11,the_lilac_fairy_book,noun.location,4,both
351,113.0,GPE,Asia,22.0,popular_tales_from_the_norse_preface,1.0,147,11,the_lilac_fairy_book,noun.location,4,both
352,114.0,GPE,Asia,22.0,the_fairy_mythology,2.0,147,11,the_lilac_fairy_book,noun.location,4,both
353,115.0,GPE,Asia,22.0,the_fairy_mythology_preface,1.0,147,11,the_lilac_fairy_book,noun.location,4,both
354,116.0,GPE,Asia,22.0,the_green_fairy_book,1.0,147,11,the_lilac_fairy_book,noun.location,4,both
355,117.0,GPE,Asia,22.0,the_lilac_fairy_book,6.0,147,11,the_lilac_fairy_book,noun.location,4,both
356,118.0,GPE,Asia,22.0,the_lilac_fairy_book_preface,1.0,147,11,the_lilac_fairy_book,noun.location,4,both
357,119.0,GPE,Asia,22.0,the_olive_fairy_book,1.0,147,11,the_lilac_fairy_book,noun.location,4,both
358,120.0,GPE,Asia,22.0,the_orange_fairy_book_preface,1.0,147,11,the_lilac_fairy_book,noun.location,4,both
359,112.0,GPE,Asia,22.0,evening_at_home,8.0,148,11,the_lilac_fairy_book_preface,noun.location,1,both
360,113.0,GPE,Asia,22.0,popular_tales_from_the_norse_preface,1.0,148,11,the_lilac_fairy_book_preface,noun.location,1,both
361,114.0,GPE,Asia,22.0,the_fairy_mythology,2.0,148,11,the_lilac_fairy_book_preface,noun.location,1,both
362,115.0,GPE,Asia,22.0,the_fairy_mythology_preface,1.0,148,11,the_lilac_fairy_book_preface,noun.location,1,both
363,116.0,GPE,Asia,22.0,the_green_fairy_book,1.0,148,11,the_lilac_fairy_book_preface,noun.location,1,both
364,117.0,GPE,Asia,22.0,the_lilac_fairy_book,6.0,148,11,the_lilac_fairy_book_preface,noun.location,1,both
365,118.0,GPE,Asia,22.0,the_lilac_fairy_book_preface,1.0,148,11,the_lilac_fairy_book_preface,noun.location,1,both
366,119.0,GPE,Asia,22.0,the_olive_fairy_book,1.0,148,11,the_lilac_fairy_book_preface,noun.location,1,both
367,120.0,GPE,Asia,22.0,the_orange_fairy_book_preface,1.0,148,11,the_lilac_fairy_book_preface,noun.location,1,both
368,112.0,GPE,Asia,22.0,evening_at_home,8.0,149,11,the_olive_fairy_book,noun.location,1,both
369,113.0,GPE,Asia,22.0,popular_tales_from_the_norse_preface,1.0,149,11,the_olive_fairy_book,noun.location,1,both
370,114.0,GPE,Asia,22.0,the_fairy_mythology,2.0,149,11,the_olive_fairy_book,noun.location,1,both
371,115.0,GPE,Asia,22.0,the_fairy_mythology_preface,1.0,149,11,the_olive_fairy_book,noun.location,1,both
372,116.0,GPE,Asia,22.0,the_green_fairy_book,1.0,149,11,the_olive_fairy_book,noun.location,1,both
373,117.0,GPE,Asia,22.0,the_lilac_fairy_book,6.0,149,11,the_olive_fairy_book,noun.location,1,both
374,118.0,GPE,Asia,22.0,the_lilac_fairy_book_preface,1.0,149,11,the_olive_fairy_book,noun.location,1,both
375,119.0,GPE,Asia,22.0,the_olive_fairy_book,1.0,149,11,the_olive_fairy_book,noun.location,1,both
376,120.0,GPE,Asia,22.0,the_orange_fairy_book_preface,1.0,149,11,the_olive_fairy_book,noun.location,1,both
377,112.0,GPE,Asia,22.0,evening_at_home,8.0,150,11,the_orange_fairy_book_preface,noun.location,1,both
378,113.0,GPE,Asia,22.0,popular_tales_from_the_norse_preface,1.0,150,11,the_orange_fairy_book_preface,noun.location,1,both
379,114.0,GPE,Asia,22.0,the_fairy_mythology,2.0,150,11,the_orange_fairy_book_preface,noun.location,1,both
380,115.0,GPE,Asia,22.0,the_fairy_mythology_preface,1.0,150,11,the_orange_fairy_book_preface,noun.location,1,both
381,116.0,GPE,Asia,22.0,the_green_fairy_book,1.0,150,11,the_orange_fairy_book_preface,noun.location,1,both
382,117.0,GPE,Asia,22.0,the_lilac_fairy_book,6.0,150,11,the_orange_fairy_book_preface,noun.location,1,both
383,118.0,GPE,Asia,22.0,the_lilac_fairy_book_preface,1.0,150,11,the_orange_fairy_book_preface,noun.location,1,both
384,119.0,GPE,Asia,22.0,the_olive_fairy_book,1.0,150,11,the_orange_fairy_book_preface,noun.location,1,both
385,120.0,GPE,Asia,22.0,the_orange_fairy_book_preface,1.0,150,11,the_orange_fairy_book_preface,noun.location,1,both
386,121.0,GPE,Asia Minor,2.0,fairy_circles,1.0,151,2,fairy_circles,noun.location,1,both
387,122.0,GPE,Asia Minor,2.0,popular_tales_from_the_norse_preface,1.0,151,2,fairy_circles,noun.location,1,both
388,121.0,GPE,Asia Minor,2.0,fairy_circles,1.0,152,2,popular_tales_from_the_norse_preface,noun.location,1,both
389,122.0,GPE,Asia Minor,2.0,popular_tales_from_the_norse_preface,1.0,152,2,popular_tales_from_the_norse_preface,noun.location,1,both
390,,,Assembly,,,,153,1,more_celtic_fairy_tales,noun.group,1,right_only
391,,,Athelney,,,,154,1,evening_at_home,noun.location,1,right_only
392,124.0,GPE,Athens,2.0,evening_at_home,2.0,155,2,evening_at_home,noun.location,2,both
393,125.0,GPE,Athsalach,1.0,celtic_fairy_tales,1.0,156,1,celtic_fairy_tales,noun.location,1,both
394,,,Atlantic,,,,157,1,fairy_and_folk_tales_of_the_irish_peasantry,noun.location,1,right_only
395,126.0,GPE,Attica,1.0,the_fairy_mythology,1.0,158,1,the_fairy_mythology,noun.location,1,both
396,,,Attila,,,,159,1,the_fairy_mythology,noun.location,1,right_only
397,127.0,GPE,Auberon,1.0,the_fairy_mythology,1.0,160,1,the_fairy_mythology,noun.location,1,both
398,128.0,GPE,Auchriachan,1.0,the_fairy_mythology,1.0,161,1,the_fairy_mythology,noun.location,1,both
399,,,Audhumla,,,,162,1,popular_tales_from_the_norse_preface,noun.location,1,right_only
400,,,Augher,,,,163,1,fairy_and_folk_tales_of_the_irish_peasantry,noun.location,1,right_only
401,,,Aurora,,,,164,4,popular_tales_from_the_norse_preface,noun.location,1,right_only
402,,,Aurora,,,,165,4,the_fairy_mythology,noun.location,1,right_only
403,,,Aurora,,,,166,4,the_grey_fairy_book,noun.location,2,right_only
404,129.0,GPE,Australia,4.0,english_fairy_tales_preface,1.0,167,4,english_fairy_tales_preface,noun.location,1,both
405,130.0,GPE,Australia,4.0,the_brown_fairy_book_preface,2.0,167,4,english_fairy_tales_preface,noun.location,1,both
406,131.0,GPE,Australia,4.0,the_lilac_fairy_book,1.0,167,4,english_fairy_tales_preface,noun.location,1,both
407,129.0,GPE,Australia,4.0,english_fairy_tales_preface,1.0,168,4,the_brown_fairy_book_preface,noun.location,2,both
408,130.0,GPE,Australia,4.0,the_brown_fairy_book_preface,2.0,168,4,the_brown_fairy_book_preface,noun.location,2,both
409,131.0,GPE,Australia,4.0,the_lilac_fairy_book,1.0,168,4,the_brown_fairy_book_preface,noun.location,2,both
410,129.0,GPE,Australia,4.0,english_fairy_tales_preface,1.0,169,4,the_lilac_fairy_book,noun.location,1,both
411,130.0,GPE,Australia,4.0,the_brown_fairy_book_preface,2.0,169,4,the_lilac_fairy_book,noun.location,1,both
412,131.0,GPE,Australia,4.0,the_lilac_fairy_book,1.0,169,4,the_lilac_fairy_book,noun.location,1,both
413,,,Australian,,,,170,1,the_brown_fairy_book_preface,noun.location,1,right_only
414,132.0,GPE,Auvergne,3.0,the_fairy_mythology,3.0,171,3,the_fairy_mythology,noun.location,3,both
415,133.0,GPE,Ava,1.0,evening_at_home,1.0,172,1,evening_at_home,noun.location,1,both
416,134.0,GPE,Avalon,8.0,the_fairy_mythology,7.0,173,8,the_fairy_mythology,noun.location,8,both
417,4277.0,LOC,Avalon,8.0,the_fairy_mythology,1.0,173,8,the_fairy_mythology,noun.location,8,both
418,135.0,GPE,Avalun,1.0,the_fairy_mythology_preface,1.0,174,1,the_fairy_mythology_preface,noun.location,1,both
419,136.0,GPE,Avesnes,4.0,the_red_fairy_book,4.0,175,4,the_red_fairy_book,noun.location,4,both
420,,,Avon,,,,176,1,the_fairy_mythology,noun.location,1,right_only
421,137.0,GPE,Aygremont,1.0,the_fairy_mythology,1.0,177,1,the_fairy_mythology,noun.location,1,both
422,138.0,GPE,Azeez,1.0,the_thousand_and_one_nights,1.0,178,8,the_thousand_and_one_nights,noun.location,8,both
423,,,Azeezeh,,,,179,1,the_thousand_and_one_nights,noun.location,1,right_only
424,,,B,,,,180,1,fairy_and_folk_tales_of_the_irish_peasantry,noun.group,1,right_only
425,,,BATTLE OF THE BIRDS,,,,181,1,celtic_fairy_tales,noun.location,1,right_only
426,,,BITER BIT KING,,,,182,1,the_green_fairy_book,noun.group,1,right_only
427,,,BJORN,,,,183,1,the_diamond_fairy_book,noun.group,1,right_only
428,,,BLACK BULL,,,,184,1,more_english_fairy_tales,noun.location,1,right_only
429,,,BLACK ISLANDS,,,,185,1,the_thousand_and_one_nights,noun.location,1,right_only
430,,,BLEST,,,,186,1,fairy_and_folk_tales_of_the_irish_peasantry,noun.location,1,right_only
431,,,BLINDED GIANT,,,,187,1,more_english_fairy_tales,noun.location,1,right_only
432,,,BLOCKHEAD,,,,188,1,the_yellow_fairy_book,noun.location,1,right_only
433,,,BLUE BIRD,,,,189,1,the_green_fairy_book,noun.location,1,right_only
434,,,BLUE LIGHT THE RAVEN THE GOLDEN GOOSE THE WATER OF LIFE THE TWELVE HUNTSMEN,,,,190,1,brothers_grimm_fairy_tales,noun.group,1,right_only
435,,,BLUE MOUNTAINS,,,,191,2,the_yellow_fairy_book,noun.location,2,right_only
436,,,BLUE PARROT,,,,192,1,the_olive_fairy_book,noun.location,1,right_only
437,,,BOLIAUNS IV,,,,193,1,celtic_fairy_tales,noun.location,1,right_only
438,,,BOX,,,,194,1,the_yellow_fairy_book,noun.location,1,right_only
439,,,BRANCH,,,,195,1,icelandic_fairy_tales,noun.group,1,right_only
440,,,BREMEN TOWN MUSICIANS,,,,196,1,the_fairy_book,noun.location,1,right_only
441,,,BREWERY,,,,197,1,celtic_fairy_tales,noun.location,1,right_only
442,141.0,GPE,BRITTANY,1.0,the_fairy_mythology,1.0,198,1,the_fairy_mythology,noun.location,1,both
443,,,BROKEN POT,,,,199,1,indian_fairy_tales,noun.group,1,right_only
444,,,BURIED MOON,,,,200,1,more_english_fairy_tales,noun.location,1,right_only
445,142.0,GPE,Baalbec,1.0,the_olive_fairy_book,1.0,201,1,the_olive_fairy_book,noun.location,1,both
446,143.0,GPE,Babylon,6.0,the_brown_fairy_book,1.0,202,6,the_brown_fairy_book,noun.location,1,both
447,144.0,GPE,Babylon,6.0,the_fairy_mythology,1.0,202,6,the_brown_fairy_book,noun.location,1,both
448,145.0,GPE,Babylon,6.0,the_olive_fairy_book,1.0,202,6,the_brown_fairy_book,noun.location,1,both
449,146.0,GPE,Babylon,6.0,the_violet_fairy_book,3.0,202,6,the_brown_fairy_book,noun.location,1,both
450,143.0,GPE,Babylon,6.0,the_brown_fairy_book,1.0,203,6,the_fairy_mythology,noun.location,1,both
451,144.0,GPE,Babylon,6.0,the_fairy_mythology,1.0,203,6,the_fairy_mythology,noun.location,1,both
452,145.0,GPE,Babylon,6.0,the_olive_fairy_book,1.0,203,6,the_fairy_mythology,noun.location,1,both
453,146.0,GPE,Babylon,6.0,the_violet_fairy_book,3.0,203,6,the_fairy_mythology,noun.location,1,both
454,143.0,GPE,Babylon,6.0,the_brown_fairy_book,1.0,204,6,the_olive_fairy_book,noun.location,1,both
455,144.0,GPE,Babylon,6.0,the_fairy_mythology,1.0,204,6,the_olive_fairy_book,noun.location,1,both
